image_id,x,y,w,h,confidence,file_path,ID
345,595,193,31,72,0.9958395957946777,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0345_pedestrian_2.png,-1
345,623,186,21,62,0.9978530406951904,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0345_pedestrian_3.png,-1
346,610,188,23,58,0.9976032376289368,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0346_pedestrian_0.png,-1
346,543,185,26,67,0.9979440569877625,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0346_pedestrian_1.png,-1
346,25,209,50,132,0.998591959476471,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0346_pedestrian_2.png,-1
346,624,186,21,62,0.9968219995498657,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0346_pedestrian_3.png,-1
347,543,185,27,70,0.9991647005081177,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0347_pedestrian_0.png,-1
347,613,190,24,62,0.9965972304344177,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0347_pedestrian_1.png,-1
347,624,187,21,62,0.9962843060493469,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0347_pedestrian_2.png,-1
347,364,204,65,150,0.9961419701576233,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0347_pedestrian_3.png,-1
348,544,186,26,66,0.9976677298545837,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0348_pedestrian_0.png,-1
348,336,196,31,70,0.9958217144012451,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0348_pedestrian_1.png,-1
349,544,186,26,66,0.9978718757629395,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0349_pedestrian_0.png,-1
349,359,208,67,138,0.9967533946037292,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0349_pedestrian_1.png,-1
350,544,186,25,64,0.998087465763092,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0350_pedestrian_0.png,-1
350,338,196,38,89,0.9968881011009216,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0350_pedestrian_1.png,-1
350,357,208,56,127,0.998526930809021,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0350_pedestrian_2.png,-1
351,544,187,27,69,0.9987258315086365,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0351_pedestrian_0.png,-1
352,544,189,27,71,0.9977585077285767,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0352_pedestrian_0.png,-1
352,350,206,50,132,0.9963382482528687,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0352_pedestrian_1.png,-1
353,543,190,27,73,0.9983988404273987,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0353_pedestrian_0.png,-1
354,543,191,26,70,0.9968986511230469,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0354_pedestrian_0.png,-1
356,546,198,26,67,0.9960470795631409,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0356_pedestrian_0.png,-1
357,551,199,25,61,0.996959924697876,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0357_pedestrian_0.png,-1
357,334,210,45,119,0.9975186586380005,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0357_pedestrian_1.png,-1
358,561,201,24,62,0.998443067073822,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0358_pedestrian_0.png,-1
358,587,203,26,67,0.9978505373001099,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0358_pedestrian_1.png,-1
359,560,202,25,63,0.9976346492767334,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0359_pedestrian_0.png,-1
359,587,203,27,68,0.996549129486084,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0359_pedestrian_1.png,-1
359,323,217,57,149,0.9951275587081909,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0359_pedestrian_2.png,-1
360,560,204,25,63,0.9970207810401917,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0360_pedestrian_0.png,-1
360,587,205,27,69,0.9956939220428467,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0360_pedestrian_1.png,-1
360,322,219,53,139,0.9966639876365662,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0360_pedestrian_2.png,-1
361,558,201,25,63,0.9990693926811218,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0361_pedestrian_0.png,-1
361,584,205,27,67,0.9976546764373779,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0361_pedestrian_1.png,-1
361,316,217,55,132,0.998674750328064,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0361_pedestrian_2.png,-1
362,559,201,25,64,0.9986909031867981,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0362_pedestrian_0.png,-1
362,584,205,29,67,0.9979867935180664,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0362_pedestrian_1.png,-1
362,542,199,28,75,0.9952359795570374,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0362_pedestrian_2.png,-1
362,314,222,56,141,0.9968848824501038,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0362_pedestrian_3.png,-1
363,559,200,25,68,0.9989107847213745,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0363_pedestrian_0.png,-1
363,583,204,28,68,0.9992952346801758,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0363_pedestrian_1.png,-1
363,542,199,30,76,0.9985774755477905,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0363_pedestrian_2.png,-1
363,311,220,54,130,0.9980873465538025,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0363_pedestrian_3.png,-1
364,558,199,27,67,0.9992978572845459,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0364_pedestrian_0.png,-1
364,582,205,30,70,0.9992902278900146,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0364_pedestrian_1.png,-1
364,541,199,30,76,0.9958134293556213,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0364_pedestrian_2.png,-1
364,307,222,55,145,0.9975462555885315,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0364_pedestrian_3.png,-1
365,557,198,26,66,0.9990031123161316,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0365_pedestrian_0.png,-1
365,582,204,29,68,0.9992771744728088,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0365_pedestrian_1.png,-1
365,540,199,30,76,0.995612382888794,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0365_pedestrian_2.png,-1
365,305,228,60,168,0.9961655139923096,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0365_pedestrian_3.png,-1
366,559,200,25,69,0.9987181425094604,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0366_pedestrian_0.png,-1
366,582,204,29,69,0.9991233944892883,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0366_pedestrian_1.png,-1
366,543,200,30,78,0.9958251714706421,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0366_pedestrian_2.png,-1
367,560,200,25,68,0.9990943670272827,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0367_pedestrian_0.png,-1
367,581,204,28,69,0.9992850422859192,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0367_pedestrian_1.png,-1
367,543,199,30,75,0.9983075857162476,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0367_pedestrian_2.png,-1
367,298,222,61,164,0.9974937438964844,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0367_pedestrian_3.png,-1
369,560,201,26,64,0.998532772064209,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0369_pedestrian_0.png,-1
369,583,203,28,71,0.9985985159873962,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0369_pedestrian_1.png,-1
369,428,204,41,99,0.9970406889915466,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0369_pedestrian_2.png,-1
369,292,222,67,186,0.9961915016174316,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0369_pedestrian_3.png,-1
370,562,201,24,65,0.9985290765762329,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0370_pedestrian_0.png,-1
370,547,201,30,78,0.9970490336418152,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0370_pedestrian_1.png,-1
370,586,203,27,70,0.998561441898346,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0370_pedestrian_2.png,-1
371,595,204,30,73,0.9968717694282532,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0371_pedestrian_0.png,-1
371,552,200,25,66,0.9951186180114746,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0371_pedestrian_1.png,-1
372,597,203,29,70,0.9963768124580383,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0372_pedestrian_0.png,-1
372,291,224,80,192,0.9953469634056091,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0372_pedestrian_1.png,-1
373,633,194,23,68,0.9952796697616577,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0373_pedestrian_0.png,-1
374,557,191,27,75,0.9983214735984802,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0374_pedestrian_0.png,-1
374,601,202,31,71,0.9957505464553833,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0374_pedestrian_1.png,-1
375,563,191,30,82,0.9966938495635986,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0375_pedestrian_0.png,-1
375,551,187,23,65,0.9979314804077148,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0375_pedestrian_1.png,-1
375,282,220,80,176,0.9968468546867371,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0375_pedestrian_2.png,-1
376,556,186,24,61,0.9977874755859375,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0376_pedestrian_0.png,-1
377,568,188,30,80,0.9961040019989014,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0377_pedestrian_0.png,-1
377,553,182,23,59,0.9954181909561157,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0377_pedestrian_1.png,-1
379,572,187,30,80,0.9976644515991211,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0379_pedestrian_0.png,-1
379,552,181,21,53,0.9957236051559448,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0379_pedestrian_1.png,-1
380,573,187,29,78,0.9977874755859375,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0380_pedestrian_0.png,-1
381,575,189,27,79,0.9988856911659241,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0381_pedestrian_0.png,-1
381,558,181,20,53,0.9977461695671082,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0381_pedestrian_1.png,-1
382,575,189,28,80,0.9986280202865601,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0382_pedestrian_0.png,-1
382,563,181,21,55,0.9970784187316895,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0382_pedestrian_1.png,-1
383,575,189,30,79,0.9958698153495789,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0383_pedestrian_0.png,-1
384,580,191,32,86,0.9965751767158508,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0384_pedestrian_0.png,-1
384,558,185,20,55,0.9959750771522522,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0384_pedestrian_1.png,-1
384,244,228,69,203,0.9974372386932373,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0384_pedestrian_2.png,-1
385,560,187,20,55,0.9960665106773376,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0385_pedestrian_0.png,-1
385,236,226,74,228,0.9983797073364258,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0385_pedestrian_1.png,-1
386,565,188,21,59,0.9972096085548401,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0386_pedestrian_0.png,-1
386,229,225,77,199,0.9969772100448608,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0386_pedestrian_1.png,-1
387,558,186,20,54,0.9963053464889526,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0387_pedestrian_0.png,-1
388,215,245,80,210,0.995107889175415,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0388_pedestrian_0.png,-1
388,555,187,19,48,0.9960924983024597,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0388_pedestrian_1.png,-1
389,208,239,89,238,0.9964767098426819,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0389_pedestrian_0.png,-1
389,568,188,22,56,0.9959373474121094,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0389_pedestrian_1.png,-1
390,579,191,30,86,0.9970415234565735,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0390_pedestrian_0.png,-1
390,567,186,24,60,0.9974331259727478,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0390_pedestrian_1.png,-1
390,204,243,96,247,0.9986604452133179,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0390_pedestrian_2.png,-1
391,580,191,29,84,0.9960411787033081,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0391_pedestrian_0.png,-1
391,195,246,107,246,0.9979146122932434,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0391_pedestrian_1.png,-1
391,565,183,22,58,0.9964408278465271,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0391_pedestrian_2.png,-1
392,581,191,29,82,0.996013879776001,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0392_pedestrian_0.png,-1
392,191,248,109,255,0.9973024129867554,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0392_pedestrian_1.png,-1
392,570,182,23,62,0.9961423277854919,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0392_pedestrian_2.png,-1
393,580,190,30,83,0.997118353843689,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0393_pedestrian_0.png,-1
393,569,182,24,65,0.9971274733543396,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0393_pedestrian_1.png,-1
393,179,249,105,255,0.9968859553337097,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0393_pedestrian_2.png,-1
394,578,188,27,74,0.9973934888839722,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0394_pedestrian_0.png,-1
395,578,185,29,79,0.9990131855010986,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0395_pedestrian_0.png,-1
395,164,247,102,261,0.9955560564994812,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0395_pedestrian_1.png,-1
396,580,186,27,77,0.9981306195259094,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0396_pedestrian_0.png,-1
399,588,188,28,80,0.9962846040725708,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0399_pedestrian_0.png,-1
400,118,257,110,333,0.9950054287910461,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0400_pedestrian_0.png,-1
403,603,185,28,73,0.9979857206344604,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0403_pedestrian_0.png,-1
404,603,184,27,72,0.9972060322761536,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0404_pedestrian_0.png,-1
405,603,183,27,74,0.9965403079986572,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0405_pedestrian_0.png,-1
406,604,181,27,69,0.9991703033447266,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0406_pedestrian_0.png,-1
406,196,201,71,182,0.9953515529632568,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0406_pedestrian_1.png,-1
407,604,182,28,73,0.9983083009719849,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0407_pedestrian_0.png,-1
408,608,184,28,74,0.9968312382698059,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0408_pedestrian_0.png,-1
409,196,200,72,188,0.9954198598861694,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0409_pedestrian_0.png,-1
412,610,187,28,74,0.996915340423584,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0412_pedestrian_0.png,-1
415,195,200,61,139,0.9951140880584717,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0415_pedestrian_0.png,-1
443,611,201,39,102,0.9955220222473145,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0443_pedestrian_0.png,-1
460,570,191,14,37,0.9964674711227417,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0460_pedestrian_0.png,-1
461,571,191,15,39,0.9957335591316223,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0461_pedestrian_0.png,-1
462,622,203,41,108,0.9961802959442139,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0462_pedestrian_0.png,-1
467,628,205,41,113,0.9963891506195068,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0467_pedestrian_0.png,-1
468,566,193,15,40,0.9971176385879517,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0468_pedestrian_0.png,-1
468,629,205,40,109,0.9951596856117249,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0468_pedestrian_1.png,-1
471,198,256,79,218,0.9966347813606262,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0471_pedestrian_0.png,-1
472,562,196,18,47,0.996960461139679,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0472_pedestrian_0.png,-1
472,579,202,27,63,0.9988089799880981,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0472_pedestrian_1.png,-1
473,562,195,19,49,0.9966616630554199,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0473_pedestrian_0.png,-1
473,625,206,41,112,0.9954740405082703,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0473_pedestrian_1.png,-1
473,579,202,29,64,0.9984180927276611,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0473_pedestrian_2.png,-1
474,625,207,41,114,0.9972983002662659,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0474_pedestrian_0.png,-1
474,563,196,20,52,0.9972041845321655,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0474_pedestrian_1.png,-1
474,579,201,30,66,0.9993810653686523,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0474_pedestrian_2.png,-1
474,479,192,16,40,0.9965417981147766,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0474_pedestrian_3.png,-1
475,578,202,30,66,0.9994478821754456,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0475_pedestrian_0.png,-1
475,562,194,20,51,0.9979583024978638,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0475_pedestrian_1.png,-1
475,625,207,41,116,0.9979850053787231,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0475_pedestrian_2.png,-1
475,483,190,15,38,0.997412383556366,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0475_pedestrian_3.png,-1
476,625,206,41,116,0.9980173110961914,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0476_pedestrian_0.png,-1
476,577,202,30,64,0.9993595480918884,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0476_pedestrian_1.png,-1
476,562,196,18,45,0.9970667958259583,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0476_pedestrian_2.png,-1
476,476,190,14,38,0.9969570636749268,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0476_pedestrian_3.png,-1
477,575,203,29,65,0.9996724128723145,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0477_pedestrian_0.png,-1
477,625,210,43,122,0.9979884624481201,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0477_pedestrian_1.png,-1
477,560,196,19,51,0.9970899820327759,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0477_pedestrian_2.png,-1
479,627,209,46,119,0.9951280355453491,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0479_pedestrian_0.png,-1
479,175,262,107,265,0.9968923926353455,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0479_pedestrian_1.png,-1
479,573,203,27,62,0.9982144832611084,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0479_pedestrian_2.png,-1
480,176,270,107,272,0.9964931607246399,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0480_pedestrian_0.png,-1
482,575,203,27,64,0.995010495185852,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0482_pedestrian_0.png,-1
483,638,212,47,123,0.9977144002914429,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0483_pedestrian_0.png,-1
484,638,212,47,123,0.9983593821525574,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0484_pedestrian_0.png,-1
484,562,196,16,46,0.9970393776893616,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0484_pedestrian_1.png,-1
484,173,267,115,264,0.9971476197242737,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0484_pedestrian_2.png,-1
484,580,202,28,63,0.9996102452278137,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0484_pedestrian_3.png,-1
485,639,209,46,121,0.9988866448402405,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0485_pedestrian_0.png,-1
485,564,195,17,51,0.9974628686904907,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0485_pedestrian_1.png,-1
485,581,202,27,63,0.9993778467178345,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0485_pedestrian_2.png,-1
485,172,271,119,273,0.9979631900787354,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0485_pedestrian_3.png,-1
486,642,209,44,127,0.9988569021224976,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0486_pedestrian_0.png,-1
486,564,195,17,50,0.9976108074188232,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0486_pedestrian_1.png,-1
486,170,273,122,300,0.9988947510719299,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0486_pedestrian_2.png,-1
486,582,202,28,65,0.9968733191490173,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0486_pedestrian_3.png,-1
487,643,208,43,125,0.9994074106216431,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0487_pedestrian_0.png,-1
